image_name,split,frame,vid_location
20211008_BRUV_SB_B1_EFM_OLD_11150_9463.jpg,train,9463,../../data/Tassie_BRUV/surrounding_videos/20211008_BRUV_SB_B1_EFM_OLD_11150.mp4
20211008_BRUV_SB_B1_EFM_OLD_11150_9665.jpg,train,9665,../../data/Tassie_BRUV/surrounding_videos/20211008_BRUV_SB_B1_EFM_OLD_11150.mp4
20211008_BRUV_SB_B1_EFM_OLD_11150_9896.jpg,valid,9896,../../data/Tassie_BRUV/surrounding_videos/20211008_BRUV_SB_B1_EFM_OLD_11150.mp4
20211116_BRUV_BP_B1_Control_100262.jpg,train,100262,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_101491.jpg,train,101491,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_110544.jpg,test,110544,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_11641.jpg,train,11641,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_117737.jpg,train,117737,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_118362.jpg,train,118362,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_119141.jpg,valid,119141,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_119496.jpg,train,119496,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_119875.jpg,train,119875,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_125807.jpg,train,125807,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_12587.jpg,train,12587,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_128373.jpg,train,128373,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_135483.jpg,train,135483,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_135752.jpg,train,135752,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_136189.jpg,train,136189,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_136473.jpg,valid,136473,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_139310.jpg,valid,139310,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_1404.jpg,valid,1404,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_140977.jpg,test,140977,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_141800.jpg,train,141800,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_144126.jpg,valid,144126,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_145282.jpg,train,145282,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_145567.jpg,train,145567,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_149929.jpg,test,149929,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_151589.jpg,train,151589,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_152541.jpg,train,152541,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_154490.jpg,train,154490,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_154867.jpg,train,154867,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_157832.jpg,train,157832,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_160641.jpg,test,160641,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_163158.jpg,train,163158,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_163413.jpg,train,163413,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_165499.jpg,train,165499,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_167168.jpg,train,167168,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_17173.jpg,train,17173,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_174616.jpg,train,174616,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_175253.jpg,valid,175253,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_177440.jpg,train,177440,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_185341.jpg,train,185341,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_189600.jpg,train,189600,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_19268.jpg,train,19268,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_21479.jpg,test,21479,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_21549.jpg,valid,21549,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_30327.jpg,train,30327,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_31175.jpg,train,31175,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_44131.jpg,valid,44131,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_44592.jpg,valid,44592,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_49755.jpg,train,49755,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_51169.jpg,train,51169,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_53665.jpg,train,53665,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_53969.jpg,train,53969,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_55005.jpg,valid,55005,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_55046.jpg,test,55046,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_6541.jpg,test,6541,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_66549.jpg,train,66549,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_67871.jpg,train,67871,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_74558.jpg,train,74558,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_76454.jpg,train,76454,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_85275.jpg,train,85275,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_88105.jpg,train,88105,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_95981.jpg,train,95981,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_96863.jpg,train,96863,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_Control_99241.jpg,train,99241,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_Control.mp4
20211116_BRUV_BP_B1_EFM_D390_101262.jpg,train,101262,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_101971.jpg,train,101971,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_103170.jpg,train,103170,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_11138.jpg,train,11138,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_14394.jpg,train,14394,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_1612.jpg,train,1612,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_22224.jpg,train,22224,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_24152.jpg,train,24152,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_26278.jpg,train,26278,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_2756.jpg,train,2756,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_2870.jpg,train,2870,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_3057.jpg,train,3057,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_34368.jpg,train,34368,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_36304.jpg,train,36304,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_42254.jpg,train,42254,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_45225.jpg,train,45225,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_45263.jpg,train,45263,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_45479.jpg,train,45479,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_47495.jpg,train,47495,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_50721.jpg,test,50721,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_52438.jpg,train,52438,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_53639.jpg,train,53639,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_54007.jpg,train,54007,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_54928.jpg,train,54928,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_56668.jpg,train,56668,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_57085.jpg,train,57085,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_57367.jpg,test,57367,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_57636.jpg,train,57636,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_6143.jpg,train,6143,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_63665.jpg,train,63665,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_64963.jpg,train,64963,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_68838.jpg,train,68838,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_69215.jpg,train,69215,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_6998.jpg,valid,6998,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_7062.jpg,train,7062,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_71140.jpg,test,71140,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_72818.jpg,valid,72818,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_74336.jpg,train,74336,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_75150.jpg,train,75150,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_77902.jpg,train,77902,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_79168.jpg,train,79168,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_80468.jpg,valid,80468,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_83139.jpg,train,83139,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_84307.jpg,valid,84307,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_84478.jpg,train,84478,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_85051.jpg,train,85051,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_92724.jpg,train,92724,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_94824.jpg,train,94824,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_95472.jpg,train,95472,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_95522.jpg,train,95522,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_9660.jpg,train,9660,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_BP_B1_EFM_D390_99787.jpg,train,99787,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_BP_B1_EFM_D390.mp4
20211116_BRUV_SB_B1_Chain_7907_103318.jpg,train,103318,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_103885.jpg,valid,103885,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_105450.jpg,train,105450,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_105561.jpg,train,105561,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_106149.jpg,test,106149,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_110007.jpg,train,110007,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_110322.jpg,train,110322,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_11522.jpg,train,11522,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_1174.jpg,train,1174,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_16333.jpg,train,16333,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_16477.jpg,train,16477,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_16969.jpg,train,16969,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_18058.jpg,test,18058,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_20233.jpg,train,20233,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_20936.jpg,valid,20936,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_22058.jpg,train,22058,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_22168.jpg,train,22168,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_23834.jpg,train,23834,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_24163.jpg,train,24163,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_26472.jpg,train,26472,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_26756.jpg,train,26756,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_28743.jpg,train,28743,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_29590.jpg,train,29590,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_29637.jpg,train,29637,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_29855.jpg,train,29855,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_29943.jpg,train,29943,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_3116.jpg,train,3116,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_32417.jpg,train,32417,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_32849.jpg,train,32849,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_33849.jpg,train,33849,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_36290.jpg,train,36290,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_36911.jpg,train,36911,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_40210.jpg,train,40210,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_40227.jpg,train,40227,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_41127.jpg,train,41127,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_41371.jpg,train,41371,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_42706.jpg,train,42706,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_42784.jpg,train,42784,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_43772.jpg,train,43772,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_45362.jpg,test,45362,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_46529.jpg,train,46529,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_47742.jpg,valid,47742,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_4818.jpg,train,4818,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_51323.jpg,train,51323,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_58788.jpg,valid,58788,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_59905.jpg,valid,59905,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_60024.jpg,train,60024,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_60625.jpg,train,60625,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_61098.jpg,train,61098,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_64689.jpg,train,64689,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_65355.jpg,train,65355,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_69088.jpg,train,69088,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_72128.jpg,train,72128,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_72939.jpg,train,72939,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_74818.jpg,train,74818,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_74825.jpg,train,74825,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_77492.jpg,train,77492,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
20211116_BRUV_SB_B1_Chain_7907_77525.jpg,train,77525,../../data/Tassie_BRUV/surrounding_videos/20211116_BRUV_SB_B1_Chain_7907.mp4
